Date/Time,Facility,Fans,Cooling,InteriorLights,InteriorEquipment
2004-01-03 17:00:00,284.0162189,37.92304394,103.1265693,32.18046151,60.91146216
2004-01-03 18:00:00,328.3279401,37.38324742,99.91567204,32.18046151,77.53973019
2004-01-03 19:00:00,384.0450205,37.41367271,101.8974956,77.1229657,86.2600436
2004-01-03 20:00:00,394.8150562,37.34560094,105.541969,102.6470511,80.16631839
2004-01-03 21:00:00,420.1208322,37.33694864,105.0559126,115.4090937,92.71929971
2004-01-03 22:00:00,395.926186,37.35327732,104.1290683,102.6470511,94.13406354
2004-01-03 23:00:00,321.8627121,37.38754664,96.38238505,77.1229657,65.87145206
2004-01-03 00:00:00,227.5498464,37.36605706,70.27913677,38.28612804,48.41993689
2004-01-04 01:00:00,174.9754359,32.75905583,60.48837955,25.52408536,30.61066878
2004-01-04 02:00:00,158.6797698,32.75905583,51.58260403,19.41841883,29.36490972
2004-01-04 03:00:00,145.3222021,32.75905583,46.17590544,12.76204268,28.11915066
2004-01-04 04:00:00,142.2489432,32.75905583,43.11901335,12.76204268,28.11915066
2004-01-04 05:00:00,147.9390939,32.75905583,42.2516963,12.76204268,28.11915066
2004-01-04 06:00:00,183.7434334,32.75905583,50.42969125,25.52408536,30.61066878
2004-01-04 07:00:00,313.8327869,35.46764241,79.97669042,51.04817071,78.1489453
2004-01-04 08:00:00,384.4878796,37.35605526,102.4257166,64.36092303,109.7086236
2004-01-04 09:00:00,337.8577653,37.34946908,103.9796741,51.04817071,80.7689616
2004-01-04 10:00:00,306.2514085,37.94405083,99.26087239,51.04817071,71.0224616
2004-01-04 11:00:00,258.7524535,38.03088784,99.95112251,32.18046151,65.72446216
2004-01-04 12:00:00,261.7658731,38.07938046,102.3912231,32.18046151,65.72446216
2004-01-04 13:00:00,257.8309517,38.1513112,98.50385165,32.18046151,65.72446216
2004-01-04 14:00:00,245.5388828,38.32632901,94.84379167,32.18046151,55.97796216
2004-01-04 15:00:00,245.5150566,38.32877063,94.46695674,32.18046151,55.97796216
2004-01-04 16:00:00,246.7209715,38.25134309,95.8509966,32.18046151,55.97796216
2004-01-04 17:00:00,284.1909785,37.95594633,102.9378811,32.18046151,60.91146216
2004-01-04 18:00:00,331.9601725,37.41074308,103.5607094,32.18046151,77.53973019
2004-01-04 19:00:00,362.1593071,37.44192204,80.30933033,77.1229657,86.2600436
2004-01-04 20:00:00,382.2493126,37.37644078,92.84831323,102.6470511,80.16631839
2004-01-04 21:00:00,416.9478929,37.35068843,101.4389945,115.4090937,92.71929971
2004-01-04 22:00:00,395.3535493,37.37722421,103.2020138,102.6470511,94.13406354
2004-01-04 23:00:00,323.2779239,37.37925629,97.78219512,77.1229657,65.87145206
2004-01-04 00:00:00,224.6302396,37.33694864,67.36090433,38.28612804,48.41993689
2004-01-05 01:00:00,168.4770602,32.75905583,54.05838006,25.52408536,30.61066878
2004-01-05 02:00:00,154.3254538,32.75905583,47.26803936,19.41841883,29.36490972
2004-01-05 03:00:00,143.8398391,32.75905583,44.70746828,12.76204268,28.11915066
2004-01-05 04:00:00,141.9920736,32.75905583,42.8709527,12.76204268,28.11915066
2004-01-05 05:00:00,148.4370345,32.75905583,42.74446986,12.76204268,28.11915066
2004-01-05 06:00:00,184.0143511,32.75905583,50.69561901,25.52408536,30.61066878
2004-01-05 07:00:00,312.1928879,35.23874777,78.58021366,51.04817071,78.1489453
2004-01-05 08:00:00,384.4465035,37.3435744,101.9275493,64.36092303,109.7086236
2004-01-05 09:00:00,338.3194883,37.33802038,104.0151428,51.04817071,80.7689616
2004-01-05 10:00:00,307.2008419,37.93466006,100.6382353,51.04817071,71.0224616
2004-01-05 11:00:00,257.1429951,38.03339577,98.49069808,32.18046151,65.72446216
2004-01-05 12:00:00,256.919251,38.15086275,96.70492525,32.18046151,65.72446216
2004-01-05 13:00:00,255.8841057,38.33731284,95.64657523,32.18046151,65.72446216
2004-01-05 14:00:00,245.0450683,38.3934919,94.0766757,32.18046151,55.97796216
2004-01-05 15:00:00,245.6165356,38.31140072,94.81859851,32.18046151,55.97796216
2004-01-05 16:00:00,246.3362193,38.25539393,95.82298556,32.18046151,55.97796216
2004-01-05 17:00:00,278.5594782,37.94740366,100.7944933,32.18046151,60.91146216
2004-01-05 18:00:00,327.7492281,37.40368358,99.62630089,32.18046151,77.53973019
2004-01-05 19:00:00,386.6531317,37.43365967,104.4134032,77.1229657,86.2600436
2004-01-05 20:00:00,394.9845108,37.35847133,105.1160451,102.6470511,80.16631839
2004-01-05 21:00:00,420.1460848,37.34412726,104.6535013,115.4090937,92.71929971
2004-01-05 22:00:00,396.070816,37.34831729,103.947429,102.6470511,94.13406354
2004-01-05 23:00:00,323.0864769,37.35241955,97.61730869,77.1229657,65.87145206
