Facility,Fans,Cooling,InteriorLights,InteriorEquipment,day_of_week,month
0.8643331885535352,0.9216416705287719,0.9128367351393892,1.0,0.9999999999999999,0.16666666666666666,0.09090909090909091
0.46431592375192565,0.8889878841793253,0.8761997224292594,0.540167454734786,0.836643779384807,0.3333333333333333,0.09090909090909091
0.2610844382869484,0.8847864673565111,0.9114730681136655,0.3102511819701452,0.747229813487943,0.5,0.09090909090909091
0.8902148684171816,0.8936526387253979,0.9261818602191207,1.0,0.9999999999999999,0.6666666666666666,0.09090909090909091
0.8450086348053465,0.9075364325294859,0.9645205725951411,1.0,0.9999999999999999,0.8333333333333333,0.09090909090909091
0.8392021938292515,0.9174360427092066,0.9462230801778377,1.0,0.9999999999999999,1.0,0.09090909090909091
0.8213478357707009,0.9167749251441168,0.9349284915406285,1.0,0.9999999999999999,0.0,0.09090909090909091
0.8156894263972512,0.9271811066707765,0.9401813427843612,1.0,0.9999999999999999,0.16666666666666666,0.09090909090909091
0.3883454641096864,0.8877851626652482,0.9686478558133041,0.540167454734786,0.836643779384807,0.3333333333333333,0.09090909090909091
0.1758183898643888,0.8847864673565111,0.9464383513338605,0.3102511819701452,0.747229813487943,0.5,0.09090909090909091
0.2058827142736277,0.8847864673565111,0.9550000947615451,0.3102511819701452,0.747229813487943,0.6666666666666666,0.09090909090909091
0.8469865334898841,0.8912086970497713,0.9508472037913697,1.0,0.9999999999999999,0.8333333333333333,0.09090909090909091
0.8453584329915,0.9113556371200349,0.9676047048419238,1.0,0.9999999999999999,1.0,0.09090909090909091
0.836209976984386,0.9244745585780972,0.9590619171490529,1.0,0.9999999999999999,0.0,0.09090909090909091
0.8389287214741055,0.9236755473166204,0.9623740389915894,1.0,0.9999999999999999,0.16666666666666666,0.09090909090909091
0.4064818319661039,0.8892500494540514,0.9733887277303788,0.540167454734786,0.836643779384807,0.3333333333333333,0.09090909090909091
0.18230707478845787,0.8847864673565111,0.9423706101232358,0.3102511819701452,0.747229813487943,0.5,0.09090909090909091
0.8192150840255579,0.8994106633672743,0.9372163859902982,1.0,0.9999999999999999,0.6666666666666666,0.09090909090909091
0.813168456524211,0.9175314852904447,0.9389401293659414,1.0,0.9999999999999999,0.8333333333333333,0.09090909090909091
0.8452496945458896,0.918062785415092,0.9773205989567352,1.0,0.9999999999999999,0.0,0.1818181818181818
0.8264588552170471,0.9283300789812309,0.9588498202031583,1.0,0.9999999999999999,0.16666666666666666,0.1818181818181818
0.831320856528039,0.9237651894044703,0.951156435951704,1.0,0.9999999999999999,0.3333333333333333,0.1818181818181818
0.40559061263954277,0.8894102278685179,0.9802503807908859,0.540167454734786,0.836643779384807,0.5,0.1818181818181818
0.21200169348497155,0.8847864673565111,0.9956882557269968,0.3102511819701452,0.747229813487943,0.6666666666666666,0.1818181818181818
0.8467084131395071,0.898947245976116,0.9821601649697642,1.0,0.9999999999999999,0.8333333333333333,0.1818181818181818
0.7740545641001617,0.9224205373956534,0.9140348045990183,1.0,0.9999999999999999,1.0,0.1818181818181818
0.7501796878531732,0.9407408138986663,0.8878193109036406,1.0,0.9999999999999999,0.0,0.1818181818181818
0.796499652939842,0.9450994569430137,0.9215957319041519,1.0,0.9999999999999999,0.16666666666666666,0.1818181818181818
0.8029120003992363,0.9465100607860499,0.9270425264213611,1.0,0.9999999999999999,0.3333333333333333,0.1818181818181818
0.3696128563812131,0.8923597543496725,0.9422819803500893,0.540167454734786,0.836643779384807,0.5,0.1818181818181818
0.18588160165076406,0.8847864673565111,0.9751860133922532,0.3102511819701452,0.747229813487943,0.6666666666666666,0.1818181818181818
0.8310225271420744,0.8993537925443795,0.9675461076551568,1.0,0.9999999999999999,0.8333333333333333,0.1818181818181818
0.8155338440424953,0.9178375275790882,0.9493754161182618,1.0,0.9999999999999999,1.0,0.1818181818181818
0.7857862707244188,0.9333719280350183,0.9198845021513434,1.0,0.9999999999999999,0.0,0.1818181818181818
0.7624773779290823,0.9443879713790577,0.8826868479596336,1.0,0.9999999999999999,0.16666666666666666,0.1818181818181818
0.763084140685439,0.9518250333303778,0.8944424396657741,1.0,0.9999999999999999,0.3333333333333333,0.1818181818181818
0.348820008978977,0.8924773659174314,0.9285904459377399,0.540167454734786,0.836643779384807,0.5,0.1818181818181818
0.19764217279677565,0.8847864673565111,0.9840790730637293,0.3102511819701452,0.747229813487943,0.6666666666666666,0.1818181818181818
0.7985111873929802,0.9028405822214561,0.9379704576331392,1.0,0.9999999999999999,0.8333333333333333,0.1818181818181818
0.8802367147402248,0.9145818277051421,0.9980569702677601,1.0,0.9999999999999999,1.0,0.1818181818181818
0.8675930813885939,0.9217533166574405,0.9884488680090576,1.0,0.9999999999999999,0.0,0.1818181818181818
0.8633654951953429,0.9281287664672778,0.9863715631061852,1.0,0.9999999999999999,0.16666666666666666,0.1818181818181818
0.8429508363945581,0.9367205729907886,0.9663141163897494,1.0,0.9999999999999999,0.3333333333333333,0.1818181818181818
0.3850022503842361,0.8887927516650163,0.9606957981504367,0.540167454734786,0.836643779384807,0.5,0.1818181818181818
0.17982560599758868,0.8847864673565111,0.9725026905115506,0.3102511819701452,0.747229813487943,0.6666666666666666,0.1818181818181818
0.837259067774867,0.9003650724956592,0.9735514939537291,1.0,0.9999999999999999,0.8333333333333333,0.1818181818181818
0.7703755435999553,0.9228526537898533,0.9106178763574883,1.0,0.9999999999999999,1.0,0.1818181818181818
0.8195286807864899,0.9276373256828623,0.9414470867044669,1.0,0.9999999999999999,0.0,0.1818181818181818
0.865798798231419,0.9218703696027738,0.9910973371599697,1.0,0.9999999999999999,0.16666666666666666,0.1818181818181818
0.8461053254925543,0.928739929527023,0.973132181047836,1.0,0.9999999999999999,0.3333333333333333,0.1818181818181818
0.4189442653890003,0.8891103436863276,0.9322189277778471,0.540167454734786,0.836643779384807,0.5,0.2727272727272727
0.20164001329846393,0.8847864673565111,0.9450010093355565,0.3102511819701452,0.747229813487943,0.6666666666666666,0.2727272727272727
0.8580089976997161,0.8958447601870638,0.9471968977432117,1.0,0.9999999999999999,0.8333333333333333,0.2727272727272727
0.8880823271322345,0.9138935282685858,0.9322237573764344,1.0,0.9999999999999999,1.0,0.2727272727272727
0.828009653472102,0.9141560090092531,0.9494721775929865,1.0,0.9999999999999999,0.0,0.2727272727272727
0.8161596391774619,0.9175435243231727,0.9349260448560948,1.0,0.9999999999999999,0.16666666666666666,0.2727272727272727
0.8291334308383242,0.915787217820657,0.9589972830520277,1.0,0.9999999999999999,0.3333333333333333,0.2727272727272727
0.3970002073912666,0.8874435687128704,0.9395767487856604,0.540167454734786,0.836643779384807,0.5,0.2727272727272727
0.209988816955903,0.8847864673565111,0.9248984415852268,0.3102511819701452,0.747229813487943,0.6666666666666666,0.2727272727272727
0.8647629138872595,0.8933960859030451,0.925540494297412,1.0,0.9999999999999999,0.8333333333333333,0.2727272727272727
0.8203234109402877,0.9049514946992957,0.9642031869818357,1.0,0.9999999999999999,1.0,0.2727272727272727
0.8432478273691348,0.9176992845387778,0.9723161180879188,1.0,0.9999999999999999,0.0,0.2727272727272727
0.8521314842777903,0.9203632776238294,0.9852987467541628,1.0,0.9999999999999999,0.16666666666666666,0.2727272727272727
0.7867181881835577,0.9305531220428835,0.923439891703206,1.0,0.9999999999999999,0.3333333333333333,0.2727272727272727
0.3005722280704677,0.8908355943154781,0.8934641558461314,0.540167454734786,0.836643779384807,0.5,0.2727272727272727
0.09119357853207166,0.8847864673565111,0.8944545021207836,0.3102511819701452,0.747229813487943,0.6666666666666666,0.2727272727272727
0.8199110954462463,0.9068431980909154,0.9562422300224392,1.0,0.9999999999999999,0.8333333333333333,0.2727272727272727
0.8380649491816019,0.9216468372853266,0.9687890883766128,1.0,0.9999999999999999,1.0,0.2727272727272727
0.8376363924729806,0.9316271927576537,0.9660025514852771,1.0,0.9999999999999999,0.0,0.2727272727272727
0.8583734630790594,0.9308419590522355,0.9859967122059814,1.0,0.9999999999999999,0.16666666666666666,0.2727272727272727
0.8493365104148505,0.9324890658535279,0.9753935537494983,1.0,0.9999999999999999,0.3333333333333333,0.2727272727272727
0.40102554392144363,0.889141780595922,0.9804303352272636,0.540167454734786,0.836643779384807,0.5,0.2727272727272727
0.1639959251733467,0.8847864673565111,0.8978225919516811,0.3102511819701452,0.747229813487943,0.6666666666666666,0.2727272727272727
0.8171193912587751,0.9025441552327007,0.9555213648146923,1.0,0.9999999999999999,0.8333333333333333,0.2727272727272727
0.8639023929726126,0.9113906740570079,0.9935857382208282,1.0,0.9999999999999999,1.0,0.2727272727272727
0.8526519893141606,0.9217952333018866,0.9749726804403493,1.0,0.9999999999999999,0.0,0.2727272727272727
0.8530389845014077,0.9263136932498458,0.9513606074871035,1.0,0.9999999999999999,0.16666666666666666,0.2727272727272727
0.8463707398702027,0.9272532681934089,0.9529350022908191,1.0,0.9999999999999999,0.3333333333333333,0.2727272727272727
0.38754656548862876,0.8889782146746658,0.9636294094375886,0.540167454734786,0.836643779384807,0.5,0.2727272727272727
0.17750603103309093,0.8847864673565111,0.9717791785292831,0.3102511819701452,0.747229813487943,0.6666666666666666,0.2727272727272727
0.8267682205860072,0.8972955161780961,0.964692613718869,1.0,0.9999999999999999,0.8333333333333333,0.36363636363636365
0.8218808711453067,0.9110890767781878,0.9543646739034833,1.0,0.9999999999999999,1.0,0.36363636363636365
0.8187578762045824,0.9234924296833166,0.9469440825230275,1.0,0.9999999999999999,0.0,0.36363636363636365
0.8632345884891022,0.9283496033723251,0.9878819092078132,1.0,0.9999999999999999,0.16666666666666666,0.36363636363636365
0.855550451262038,0.9322273428868223,0.9821594851222333,1.0,0.9999999999999999,0.3333333333333333,0.36363636363636365
0.39992364035982275,0.8891705909783469,0.9794398696195442,0.540167454734786,0.836643779384807,0.5,0.36363636363636365
0.21066724785958835,0.8847864673565111,0.9947958311123081,0.3102511819701452,0.747229813487943,0.6666666666666666,0.36363636363636365
0.8434115725926419,0.8974305537784497,0.9792325849719382,1.0,0.9999999999999999,0.8333333333333333,0.36363636363636365
0.8384013019104368,0.9155544402018855,0.9741520317979873,1.0,0.9999999999999999,1.0,0.36363636363636365
0.8460012291061183,0.9264252302404129,0.9766201058922674,1.0,0.9999999999999999,0.0,0.36363636363636365
0.8489589532818349,0.9306122982806763,0.9783602675272879,1.0,0.9999999999999999,0.16666666666666666,0.36363636363636365
0.8300653373665856,0.9342854313213748,0.9597250405694688,1.0,0.9999999999999999,0.3333333333333333,0.36363636363636365
0.40166146878048314,0.8885200120156561,0.977584546923953,0.540167454734786,0.836643779384807,0.5,0.36363636363636365
0.21669545202426388,0.8847864673565111,0.9999999999999999,0.3102511819701452,0.747229813487943,0.6666666666666666,0.36363636363636365
0.8479047719775208,0.8968356249020308,0.985217691734713,1.0,0.9999999999999999,0.8333333333333333,0.36363636363636365
0.8339532764198712,0.9129688830603251,0.9712114654863697,1.0,0.9999999999999999,1.0,0.36363636363636365
0.8337856729225859,0.9234947517822103,0.9699939914447573,1.0,0.9999999999999999,0.0,0.36363636363636365
0.8249160132358861,0.9302333612478686,0.943362543231892,1.0,0.9999999999999999,0.16666666666666666,0.36363636363636365
0.7729035331425442,0.9369704447472134,0.9013457374843573,1.0,0.9999999999999999,0.3333333333333333,0.36363636363636365
0.35164101064385633,0.8896679047841746,0.9390810665592226,0.540167454734786,0.836643779384807,0.5,0.36363636363636365
0.18629519161494867,0.8847864673565111,0.9782234204993717,0.3102511819701452,0.747229813487943,0.6666666666666666,0.36363636363636365
0.8580150421742743,0.8966276757278059,0.9953705546566763,1.0,0.9999999999999999,0.8333333333333333,0.36363636363636365
0.8530513443631196,0.909628160780314,0.9865280110302505,1.0,0.9999999999999999,1.0,0.36363636363636365
0.8530835837653421,0.9181961655078488,0.9782313078473072,1.0,0.9999999999999999,0.0,0.36363636363636365
0.7472059805746749,0.9317020256138194,0.8881191127462348,1.0,0.9999999999999999,0.16666666666666666,0.36363636363636365
0.7933801129849778,0.9374425740254029,0.9250340757376044,1.0,0.9999999999999999,0.3333333333333333,0.36363636363636365
0.32764666942130294,0.8897361086663631,0.9175372205123125,0.540167454734786,0.836643779384807,0.5,0.36363636363636365
0.12011705742889056,0.8847864673565111,0.9184236929016582,0.3102511819701452,0.747229813487943,0.6666666666666666,0.36363636363636365
0.17013273691428754,0.8847864673565111,0.9580274224425713,0.3102511819701452,0.747229813487943,0.8333333333333333,0.36363636363636365
0.8430487016908668,0.8941017933403665,0.9766148073024576,1.0,0.9999999999999999,1.0,0.36363636363636365
0.8467535762535396,0.9123152597420184,0.9784085649778352,1.0,0.9999999999999999,0.0,0.36363636363636365
0.8214218394991137,0.9259364183874109,0.9529308885384604,1.0,0.9999999999999999,0.16666666666666666,0.4545454545454545
0.8328347772372355,0.9319608641435561,0.959674484150714,1.0,0.9999999999999999,0.3333333333333333,0.4545454545454545
0.40734499215451647,0.888168906728725,0.9810117081162721,0.540167454734786,0.836643779384807,0.5,0.4545454545454545
0.19578588047323509,0.8847864673565111,0.9840230432451087,0.3102511819701452,0.747229813487943,0.6666666666666666,0.4545454545454545
0.7664767373585248,0.8997866904271286,0.9153080428582924,1.0,0.9999999999999999,0.8333333333333333,0.4545454545454545
0.8083666102967917,0.9232470573236263,0.9430334189331051,1.0,0.9999999999999999,1.0,0.4545454545454545
0.8413262903392233,0.9332806058178224,0.9686818228813815,1.0,0.9999999999999999,0.0,0.4545454545454545
0.820023160079089,0.9353947401646185,0.9504663789524733,1.0,0.9999999999999999,0.16666666666666666,0.4545454545454545
0.8365193651688889,0.9348652469021127,0.959941993154752,1.0,0.9999999999999999,0.3333333333333333,0.4545454545454545
0.39037032962869,0.8884700286229571,0.9673654722109204,0.540167454734786,0.836643779384807,0.5,0.4545454545454545
0.18915742068779684,0.8847864673565111,0.9791684393444269,0.3102511819701452,0.747229813487943,0.6666666666666666,0.4545454545454545
0.8396131417963622,0.8999113168135815,0.9761956514497991,1.0,0.9999999999999999,0.8333333333333333,0.4545454545454545
0.8098707703716213,0.9209601109528355,0.9445781555368966,1.0,0.9999999999999999,1.0,0.4545454545454545
0.8343654565015393,0.9318814692710307,0.9610323485097524,1.0,0.9999999999999999,0.0,0.4545454545454545
0.8060192763352338,0.9396512867734692,0.9377141131139562,1.0,0.9999999999999999,0.16666666666666666,0.4545454545454545
0.7687469506975022,0.9399085700852583,0.905817948714886,1.0,0.9999999999999999,0.3333333333333333,0.4545454545454545
0.31410959545308215,0.8884077928026703,0.901665229225957,0.540167454734786,0.836643779384807,0.5,0.4545454545454545
0.131267158531446,0.8847864673565111,0.9265027834819816,0.3102511819701452,0.747229813487943,0.6666666666666666,0.4545454545454545
0.7969178186625911,0.8980997303690698,0.9379516530072575,1.0,0.9999999999999999,0.8333333333333333,0.4545454545454545
0.8317138296758873,0.914748897666161,0.9614575751979939,1.0,0.9999999999999999,1.0,0.4545454545454545
0.8444880977042302,0.9251233205881074,0.9695295408704332,1.0,0.9999999999999999,0.0,0.4545454545454545
0.8194070836495979,0.9315352184803715,0.9471172395873598,1.0,0.9999999999999999,0.16666666666666666,0.4545454545454545
0.8105873913925086,0.9355647034145954,0.9387039151092247,1.0,0.9999999999999999,0.3333333333333333,0.4545454545454545
0.3673698535627068,0.8891826815201791,0.9475551085521697,0.540167454734786,0.836643779384807,0.5,0.4545454545454545
0.10423740699137385,0.8847864673565111,0.9066972462546935,0.3102511819701452,0.747229813487943,0.6666666666666666,0.4545454545454545
0.7614382595759936,0.9041067343193232,0.9060592997907791,1.0,0.9999999999999999,0.8333333333333333,0.4545454545454545
0.7774699326041019,0.9251814424192413,0.9132723752474519,1.0,0.9999999999999999,1.0,0.4545454545454545
0.76438746796995,0.9346579278947834,0.9014574553289444,1.0,0.9999999999999999,0.0,0.4545454545454545
0.7643680999719593,0.9412210120379295,0.9016413488122443,1.0,0.9999999999999999,0.16666666666666666,0.4545454545454545
0.771570398846074,0.9423898953127539,0.9047130621646012,1.0,0.9999999999999999,0.3333333333333333,0.4545454545454545
0.3314658426197963,0.8897297102083764,0.9163045241384651,0.540167454734786,0.836643779384807,0.5,0.5454545454545454
0.08853052792196259,0.8847864673565111,0.8908355633214191,0.3102511819701452,0.747229813487943,0.6666666666666666,0.5454545454545454
0.6740844770952061,0.9168593447770954,0.8311914417918341,1.0,0.9999999999999999,0.8333333333333333,0.5454545454545454
0.03361783430474086,0.8847864673565111,0.8465013416812978,0.3102511819701452,0.747229813487943,1.0,0.5454545454545454
0.7533494591098036,0.9080812573274479,0.8979721483744773,1.0,0.9999999999999999,0.0,0.5454545454545454
0.7786469792405479,0.9285453931923436,0.913434640266214,1.0,0.9999999999999999,0.16666666666666666,0.5454545454545454
0.73679648838722,0.9377608846606429,0.8777969916994619,1.0,0.9999999999999999,0.3333333333333333,0.5454545454545454
0.3230637217016872,0.8884908523621641,0.9086254868849959,0.540167454734786,0.836643779384807,0.5,0.5454545454545454
0.1133328179681441,0.8847864673565111,0.9105484866090027,0.3102511819701452,0.747229813487943,0.6666666666666666,0.5454545454545454
0.7669240096259791,0.9019252390692465,0.9107658903526,1.0,0.9999999999999999,0.8333333333333333,0.5454545454545454
0.7664027242805092,0.9231233332571922,0.9046174079565541,1.0,0.9999999999999999,1.0,0.5454545454545454
0.7353856835734529,0.9327592048031261,0.8769022077006475,1.0,0.9999999999999999,0.0,0.5454545454545454
0.7684450507545422,0.9374963807123115,0.9020847580955031,1.0,0.9999999999999999,0.16666666666666666,0.5454545454545454
0.8133776561677766,0.9324203227650043,0.9402782294223252,1.0,0.9999999999999999,0.3333333333333333,0.5454545454545454
0.37257332293987755,0.8880640219167313,0.9500589788288012,0.540167454734786,0.836643779384807,0.5,0.5454545454545454
0.12287977376769366,0.8847864673565111,0.9183918057213452,0.3102511819701452,0.747229813487943,0.6666666666666666,0.5454545454545454
0.7976247336784033,0.9001633263435347,0.9369102092015911,1.0,0.9999999999999999,0.8333333333333333,0.5454545454545454
0.7819741063398933,0.9199919171649442,0.9181792684690555,1.0,0.9999999999999999,1.0,0.5454545454545454
0.7705279681858355,0.9265456422423165,0.9067051218471757,1.0,0.9999999999999999,0.0,0.5454545454545454
0.759771604576879,0.9347411000166047,0.895763530484954,1.0,0.9999999999999999,0.16666666666666666,0.5454545454545454
0.7730502379674689,0.9421113301440126,0.9043457289908304,1.0,0.9999999999999999,0.3333333333333333,0.5454545454545454
0.35733185097972076,0.8888922429929705,0.9369912410335047,0.540167454734786,0.836643779384807,0.5,0.5454545454545454
0.13897826853551365,0.8847864673565111,0.9316477802594528,0.3102511819701452,0.747229813487943,0.6666666666666666,0.5454545454545454
0.7261948783440304,0.9039805526784946,0.87856705059693,1.0,0.9999999999999999,0.8333333333333333,0.5454545454545454
0.7134035821657139,0.9266946248215306,0.8604989761960931,1.0,0.9999999999999999,1.0,0.5454545454545454
0.7220251180285691,0.9328638636161939,0.8664375622746868,1.0,0.9999999999999999,0.0,0.5454545454545454
0.7811193052991499,0.943069617317797,0.910694364107566,1.0,0.9999999999999999,0.16666666666666666,0.5454545454545454
0.805369558916424,0.9360478662780025,0.9322919366556351,1.0,0.9999999999999999,0.3333333333333333,0.5454545454545454
0.33822156452319163,0.8884643485603313,0.921039991048444,0.540167454734786,0.836643779384807,0.5,0.5454545454545454
0.06198616307868443,0.8847864673565111,0.8694546642902614,0.3102511819701452,0.747229813487943,0.6666666666666666,0.5454545454545454
0.7611756599309065,0.9016462364374004,0.905806622668637,1.0,0.9999999999999999,0.8333333333333333,0.5454545454545454
0.8223476300314898,0.9193367330187876,0.9508052269607634,1.0,0.9999999999999999,1.0,0.6363636363636364
0.7696232525501534,0.9308356793857538,0.905124068149892,1.0,0.9999999999999999,0.0,0.6363636363636364
0.783662579196589,0.935728720459433,0.9152964393985661,1.0,0.9999999999999999,0.16666666666666666,0.6363636363636364
0.7985397008088966,0.9396008135342909,0.9268094179534698,1.0,0.9999999999999999,0.3333333333333333,0.6363636363636364
0.3125906913426202,0.8897765997398923,0.8989428938005352,0.540167454734786,0.836643779384807,0.5,0.6363636363636364
0.13258384667505485,0.8847864673565111,0.9264188051305131,0.3102511819701452,0.747229813487943,0.6666666666666666,0.6363636363636364
0.7915809309996593,0.9039368153657187,0.9305103035508534,1.0,0.9999999999999999,0.8333333333333333,0.6363636363636364
0.7879574695941782,0.9245067302391967,0.9205245283984025,1.0,0.9999999999999999,1.0,0.6363636363636364
0.7716050115666375,0.9362070437984505,0.9068645038505585,1.0,0.9999999999999999,0.0,0.6363636363636364
0.7428544793210219,0.942023719933676,0.8819721765822272,1.0,0.9999999999999999,0.16666666666666666,0.6363636363636364
0.7479143198174283,0.9432695438944295,0.8839267266110198,1.0,0.9999999999999999,0.3333333333333333,0.6363636363636364
0.26227570086331875,0.8902068916408283,0.8613850174855798,0.540167454734786,0.836643779384807,0.5,0.6363636363636364
0.07800070381855262,0.8847864673565111,0.8806068900811441,0.3102511819701452,0.747229813487943,0.6666666666666666,0.6363636363636364
0.7390418276903961,0.9058962331937549,0.886719732064104,1.0,0.9999999999999999,0.8333333333333333,0.6363636363636364
0.7865614212277987,0.927040386093562,0.9199694698915878,1.0,0.9999999999999999,1.0,0.6363636363636364
0.7726075139368618,0.9330740202870201,0.9089881608286525,1.0,0.9999999999999999,0.0,0.6363636363636364
0.7893006128605173,0.9321234301907761,0.919452254176304,1.0,0.9999999999999999,0.16666666666666666,0.6363636363636364
0.8006661251316243,0.9346568307945814,0.9284285196966817,1.0,0.9999999999999999,0.3333333333333333,0.6363636363636364
0.37386624642516875,0.8882783687475283,0.9503501106822902,0.540167454734786,0.836643779384807,0.5,0.6363636363636364
0.1311595569724875,0.8847864673565111,0.9242806275807929,0.3102511819701452,0.747229813487943,0.6666666666666666,0.6363636363636364
0.7553156370062468,0.8983185609325881,0.9006126462058556,1.0,0.9999999999999999,0.8333333333333333,0.6363636363636364
0.7914688150381219,0.9152323172008174,0.9257985140828024,1.0,0.9999999999999999,1.0,0.6363636363636364
0.7893401566496676,0.9239100316935606,0.922026980152084,1.0,0.9999999999999999,0.0,0.6363636363636364
0.7989849712698276,0.9322563039716257,0.9270413056327669,1.0,0.9999999999999999,0.16666666666666666,0.6363636363636364
0.7341227008559201,0.9410320382857765,0.8726193396236281,1.0,0.9999999999999999,0.3333333333333333,0.6363636363636364
0.2749390113647876,0.8897669080506185,0.8675356140275957,0.540167454734786,0.836643779384807,0.5,0.6363636363636364
0.10397703978053885,0.8847864673565111,0.9026589015995621,0.3102511819701452,0.747229813487943,0.6666666666666666,0.6363636363636364
0.7115784491832513,0.9091499214076932,0.8645284390832555,1.0,0.9999999999999999,0.8333333333333333,0.6363636363636364
0.7386426272173603,0.930937574702606,0.8777724557290173,1.0,0.9999999999999999,1.0,0.6363636363636364
0.7105103562717354,0.9493836995672448,0.8510350092131201,1.0,0.9999999999999999,0.0,0.6363636363636364
0.7417102623416811,0.9485612992747549,0.8768454740765783,1.0,0.9999999999999999,0.16666666666666666,0.6363636363636364
0.706367239940989,0.93572732891221,0.8524766797290642,1.0,0.9999999999999999,0.3333333333333333,0.7272727272727273
0.24945380242967774,0.8900928689534992,0.8461058996306786,0.540167454734786,0.836643779384807,0.5,0.7272727272727273
0.14381479552852827,0.8847864673565111,0.9361771464652535,0.3102511819701452,0.747229813487943,0.6666666666666666,0.7272727272727273
0.1465645935142872,0.8847864673565111,0.9397965480071898,0.3102511819701452,0.747229813487943,0.8333333333333333,0.7272727272727273
0.7958576937464854,0.9013869500625968,0.9362773365377327,1.0,0.9999999999999999,1.0,0.7272727272727273
